time_1,time_2,time_3,time_4,temp_1,temp_2,temp_3,temp_4,Cold Object
3090.0,11.0,22.0,33.0,80.85,81.09,81.18,81.19,Meat
100.0,16.0,32.0,48.0,65.7,65.84,66.04,66.15,Aluminium
1650.0,16.0,32.0,48.0,69.84,70.4,70.47,70.72,ICECREAM
1120.0,6.0,12.0,18.0,50.8,50.8,50.8,51.2,Water
990.0,11.0,22.0,33.0,38.74,39.67,41.14,41.21,Apple
2240.0,19.0,38.0,57.0,51.73,51.9,52.13,52.83,FruitJuice
1590.0,10.0,20.0,30.0,67.89,67.98,68.08,68.31,ICECREAM
1960.0,18.0,36.0,54.0,32.215,32.33,32.44,32.705,ICECREAM
1680.0,13.0,26.0,39.0,70.47,70.66,71.48,71.58,ICECREAM
80.0,5.0,10.0,15.0,21.52,21.52,21.97,21.97,ICECREAM
2180.0,12.0,24.0,36.0,65.99,66.01,66.16,66.22,CoolDrink
3090.0,6.0,12.0,18.0,74.4,74.6,74.6,74.8,Water
2210.0,13.0,26.0,39.0,35.085,35.15,35.31,35.38,ICECREAM
410.0,8.0,16.0,24.0,45.94,45.94,45.98,45.98,Meat
620.0,17.0,34.0,51.0,18.17,18.355,18.46,18.61,ICECREAM
1170.0,16.0,32.0,48.0,69.57,69.66,69.72,69.91,Iron
2430.0,11.0,22.0,33.0,83.13,83.22,83.61,83.74,Iron
860.0,13.0,26.0,39.0,52.24,52.32,52.6,52.61,Meat
1950.0,16.0,32.0,48.0,77.33,77.7,77.93,78.15,ICECREAM
240.0,14.0,28.0,42.0,36.9,36.97,36.5,36.7,Water
4540.0,14.0,28.0,42.0,67.9,67.96,68.22,68.45,FruitJuice
2200.0,19.0,38.0,57.0,66.16,66.22,66.99,66.99,CoolDrink
380.0,12.0,24.0,36.0,15.61,15.93,15.975,16.215,ICECREAM
110.0,15.0,30.0,45.0,3.71,3.93,4.3,5.66,Apple
740.0,10.0,20.0,30.0,50.75,50.79,50.86,50.9,Meat
1830.0,7.0,14.0,21.0,63.61,63.62,63.62,63.83,Meat
1340.0,12.0,24.0,36.0,71.29,71.35,71.6,71.81,Iron
2730.0,5.0,10.0,15.0,52.69,52.79,52.79,52.89,CoolDrink
550.0,7.0,14.0,21.0,69.42,69.57,69.57,69.58,Aluminium
2320.0,19.0,38.0,57.0,36.385,36.59,37.165,37.275,ICECREAM
3460.0,15.0,30.0,45.0,60.23,60.44,60.54,60.75,CoolDrink
70.0,6.0,12.0,18.0,12.72,12.81,12.81,12.82,FruitJuice
250.0,20.0,40.0,60.0,16.49,16.85,17.17,17.72,FruitJuice
3050.0,5.0,10.0,15.0,75.7,75.8,75.8,75.5,Water
2450.0,10.0,20.0,30.0,37.965,37.965,37.965,37.965,ICECREAM
2610.0,19.0,38.0,57.0,88.19,88.21,88.37,88.4,Copper
1440.0,20.0,40.0,60.0,78.53,78.69,78.77,78.95,Aluminium
1260.0,11.0,22.0,33.0,47.87,47.87,48.21,48.55,CoolDrink
2100.0,12.0,24.0,36.0,84.46,84.5,84.65,84.68,Aluminium
1700.0,19.0,38.0,57.0,75.19,75.52,75.9,76.03,Iron
2410.0,18.0,36.0,54.0,82.95,83.13,83.61,83.74,Iron
1010.0,5.0,10.0,15.0,42.7,42.7,42.87,42.87,CoolDrink
210.0,9.0,18.0,27.0,26.65,26.75,26.85,26.96,CoolDrink
320.0,20.0,40.0,60.0,65.41,65.67,65.83,66.97,Medicine
230.0,13.0,26.0,39.0,59.5,59.67,59.94,59.96,Iron
170.0,5.0,10.0,15.0,26.23,26.23,26.34,26.34,CoolDrink
170.0,6.0,12.0,18.0,26.51,26.96,26.96,27.5,CoolDrink
450.0,19.0,38.0,57.0,31.99,33.02,33.46,34.24,ICECREAM
650.0,9.0,18.0,27.0,75.26,75.49,75.7,75.75,Medicine
990.0,14.0,28.0,42.0,43.8,43.5,43.5,44.2,Water
210.0,18.0,36.0,54.0,43.24,43.59,43.79,43.96,Meat
2700.0,6.0,12.0,18.0,86.66,86.7,86.7,86.8,Iron
1370.0,12.0,24.0,36.0,49.46,49.67,49.73,49.78,CoolDrink
710.0,12.0,24.0,36.0,27.45,27.48,28.28,28.78,Apple
1110.0,11.0,22.0,33.0,50.5,50.8,50.8,51.2,Water
1220.0,5.0,10.0,15.0,55.83,55.83,56.01,56.01,ICECREAM
2970.0,10.0,20.0,30.0,74.6,74.7,74.7,74.9,Water
1090.0,18.0,36.0,54.0,72.16,72.23,72.45,72.53,Copper
1380.0,15.0,30.0,45.0,58.71,58.78,59.04,59.11,Meat
780.0,20.0,40.0,60.0,24.4,24.72,25.34,25.63,FruitJuice
2140.0,16.0,32.0,48.0,68.2,68.33,68.35,68.41,Meat
2500.0,20.0,40.0,60.0,84.12,84.59,84.77,85.18,Iron
2840.0,13.0,26.0,39.0,87.82,87.93,88.08,88.36,Iron
230.0,14.0,28.0,42.0,62.81,63.22,63.77,63.78,Medicine
590.0,5.0,10.0,15.0,66.56,66.56,66.69,66.69,Copper
760.0,18.0,36.0,54.0,24.17,24.4,24.72,25.21,FruitJuice
2250.0,12.0,24.0,36.0,47.73,47.83,47.93,48.14,CoolDrink
2130.0,17.0,34.0,51.0,67.98,68.26,68.33,68.4,Meat
150.0,12.0,24.0,36.0,13.88,13.98,14.08,14.49,FruitJuice
3000.0,6.0,12.0,18.0,92.82,93.02,93.02,93.03,Aluminium
3210.0,8.0,16.0,24.0,68.84,69.06,69.33,69.33,FruitJuice
3160.0,17.0,34.0,51.0,72.0,72.5,72.7,73.2,Water
380.0,5.0,10.0,15.0,15.61,15.61,15.93,15.93,ICECREAM
4490.0,7.0,14.0,21.0,67.49,67.54,67.54,67.55,FruitJuice
2350.0,18.0,36.0,54.0,53.45,53.68,53.85,53.91,FruitJuice
680.0,12.0,24.0,36.0,70.78,70.88,70.91,71.09,Aluminium
80.0,17.0,34.0,51.0,11.43,12.22,12.78,13.43,FruitJuice
950.0,20.0,40.0,60.0,44.3,42.3,43.8,43.6,Water
1870.0,5.0,10.0,15.0,59.25,59.34,59.34,59.59,CoolDrink
560.0,9.0,18.0,27.0,17.485,17.525,17.745,17.83,ICECREAM
1560.0,9.0,18.0,27.0,40.6,40.7,40.8,40.91,CoolDrink
1270.0,12.0,24.0,36.0,24.585,24.68,24.79,24.965,ICECREAM
1700.0,10.0,20.0,30.0,32.04,32.1,32.49,32.61,FruitJuice
3390.0,10.0,20.0,30.0,59.51,59.61,59.71,59.82,CoolDrink
190.0,18.0,36.0,54.0,5.96,6.57,7.22,7.55,Apple
2980.0,20.0,40.0,60.0,74.7,74.9,74.8,75.5,Water
1450.0,7.0,14.0,21.0,72.68,72.75,72.75,72.83,Iron
2220.0,14.0,28.0,42.0,35.15,35.22,35.38,35.635,ICECREAM
1160.0,20.0,40.0,60.0,51.4,51.6,51.4,51.8,Water
620.0,16.0,32.0,48.0,70.23,70.29,70.48,70.56,Aluminium
1280.0,19.0,38.0,57.0,33.99,34.37,35.07,35.55,FruitJuice
650.0,12.0,24.0,36.0,41.9,42.4,42.3,42.3,Water
80.0,16.0,32.0,48.0,61.79,62.28,62.35,62.5,Copper
70.0,11.0,22.0,33.0,21.3,21.52,21.97,22.12,ICECREAM
3660.0,14.0,28.0,42.0,62.3,62.4,62.61,62.71,CoolDrink
940.0,17.0,34.0,51.0,70.64,70.81,70.86,71.24,Copper
1380.0,18.0,36.0,54.0,49.67,49.74,49.84,49.88,CoolDrink
980.0,5.0,10.0,15.0,48.94,48.94,49.11,49.11,ICECREAM
2840.0,20.0,40.0,60.0,53.82,54.03,54.24,54.44,CoolDrink
190.0,12.0,24.0,36.0,61.11,61.9,62.29,62.81,Medicine
310.0,17.0,34.0,51.0,15.02,15.055,15.13,15.24,ICECREAM
600.0,17.0,34.0,51.0,21.89,22.13,22.15,22.63,FruitJuice
670.0,15.0,30.0,45.0,20.42,20.5,20.71,20.82,FruitJuice
30.0,15.0,30.0,45.0,61.04,61.18,61.5,61.63,Copper
880.0,14.0,28.0,42.0,66.4,66.61,66.88,66.92,Iron
660.0,18.0,36.0,54.0,25.66,26.79,27.43,27.45,Apple
2290.0,5.0,10.0,15.0,86.25,86.31,86.31,86.53,Aluminium
1530.0,8.0,16.0,24.0,38.4,38.5,38.64,38.64,FruitJuice
1180.0,9.0,18.0,27.0,45.26,45.51,45.76,45.86,Apple
300.0,7.0,14.0,21.0,60.78,60.87,60.87,60.87,Iron
1960.0,10.0,20.0,30.0,61.44,61.79,61.99,61.99,CoolDrink
180.0,14.0,28.0,42.0,59.15,59.19,59.3,59.36,Iron
870.0,20.0,40.0,60.0,43.5,44.2,44.1,44.6,Water
100.0,9.0,18.0,27.0,25.51,25.61,25.72,25.82,CoolDrink
1690.0,10.0,20.0,30.0,54.92,55.35,55.65,55.7,CoolDrink
1220.0,14.0,28.0,42.0,32.34,33.16,33.21,33.67,FruitJuice
270.0,14.0,28.0,42.0,14.78,15.0,15.53,15.54,FruitJuice
240.0,17.0,34.0,51.0,16.12,16.57,16.85,17.17,FruitJuice
2920.0,16.0,32.0,48.0,88.75,89.09,89.15,89.27,Iron
1470.0,10.0,20.0,30.0,59.52,59.67,59.84,59.88,Meat
870.0,6.0,12.0,18.0,43.5,43.7,43.7,44.2,Water
480.0,5.0,10.0,15.0,69.96,70.46,70.46,70.57,Medicine
1700.0,7.0,14.0,21.0,58.1,58.1,58.1,58.1,Water
1110.0,13.0,26.0,39.0,68.44,68.44,68.97,69.27,Iron
1230.0,9.0,18.0,27.0,73.38,73.38,73.69,73.72,Copper
2000.0,10.0,20.0,30.0,61.8,61.2,61.8,61.9,Water
770.0,7.0,14.0,21.0,45.7,46.3,46.3,46.2,Water
680.0,20.0,40.0,60.0,42.6,41.9,42.4,42.6,Water
770.0,13.0,26.0,39.0,78.47,78.6,78.82,78.95,Medicine
2850.0,15.0,30.0,45.0,46.45,46.93,47.27,47.28,FruitJuice
2430.0,14.0,28.0,42.0,54.41,54.69,55.63,56.52,FruitJuice
1740.0,17.0,34.0,51.0,58.4,58.5,58.2,58.7,Water
1830.0,8.0,16.0,24.0,33.84,34.01,34.11,34.11,FruitJuice
400.0,7.0,14.0,21.0,28.61,28.71,28.71,28.82,CoolDrink
90.0,20.0,40.0,60.0,34.7,34.9,35.6,35.9,Water
910.0,8.0,16.0,24.0,46.07,46.57,46.8,46.8,ICECREAM
80.0,7.0,14.0,21.0,2.81,3.25,3.25,3.63,Apple
2780.0,15.0,30.0,45.0,87.09,87.29,87.43,87.74,Iron
1250.0,17.0,34.0,51.0,24.51,24.585,24.68,24.94,ICECREAM
1820.0,19.0,38.0,57.0,43.28,43.49,43.7,43.9,CoolDrink
160.0,13.0,26.0,39.0,59.64,60.6,61.11,61.9,Medicine
2110.0,12.0,24.0,36.0,37.54,37.56,37.58,37.68,FruitJuice
3350.0,5.0,10.0,15.0,59.09,59.2,59.2,59.3,CoolDrink
2990.0,16.0,32.0,48.0,65.01,65.16,65.37,65.54,FruitJuice
2320.0,9.0,18.0,27.0,48.45,48.55,48.66,48.76,CoolDrink
1120.0,7.0,14.0,21.0,29.82,29.88,29.88,29.89,FruitJuice
3410.0,7.0,14.0,21.0,54.01,54.07,54.07,54.25,FruitJuice
2810.0,5.0,10.0,15.0,87.43,87.63,87.63,87.74,Iron
830.0,11.0,22.0,33.0,33.06,33.17,33.67,34.27,Apple
450.0,12.0,24.0,36.0,68.74,68.76,68.81,68.88,Aluminium
3010.0,14.0,28.0,42.0,49.1,49.15,49.48,49.78,FruitJuice
2780.0,11.0,22.0,33.0,87.09,87.13,87.29,87.43,Iron
2540.0,14.0,28.0,42.0,89.45,89.46,89.66,89.69,Aluminium
1880.0,7.0,14.0,21.0,43.9,44.01,44.01,44.11,CoolDrink
1710.0,20.0,40.0,60.0,42.05,42.15,42.21,42.79,FruitJuice
2090.0,14.0,28.0,42.0,47.7,48.0,47.5,47.5,Water
1500.0,15.0,30.0,45.0,55.4,55.2,55.7,56.0,Water
1490.0,11.0,22.0,33.0,65.13,65.34,65.85,66.02,ICECREAM
860.0,17.0,34.0,51.0,81.12,81.51,81.53,83.33,Medicine
1140.0,9.0,18.0,27.0,23.45,23.48,23.725,23.815,ICECREAM
3630.0,6.0,12.0,18.0,56.55,56.71,56.71,56.85,FruitJuice
990.0,11.0,22.0,33.0,67.63,67.74,67.85,67.89,Iron
770.0,18.0,36.0,54.0,19.5,19.73,20.165,20.38,ICECREAM
2670.0,19.0,38.0,57.0,74.55,74.55,74.82,75.04,Meat
1080.0,18.0,36.0,54.0,42.97,44.1,44.17,44.24,Apple
1670.0,11.0,22.0,33.0,61.89,61.92,62.02,62.11,Meat
630.0,11.0,22.0,33.0,30.99,31.09,31.19,31.3,CoolDrink
2360.0,18.0,36.0,54.0,37.165,37.275,37.37,37.46,ICECREAM
2860.0,13.0,26.0,39.0,89.91,89.93,90.05,90.17,Copper
940.0,11.0,22.0,33.0,23.6,23.65,23.7,23.95,FruitJuice
2060.0,8.0,16.0,24.0,33.28,33.4,33.535,33.535,ICECREAM
470.0,14.0,28.0,42.0,61.77,62.16,62.38,62.45,Iron
340.0,7.0,14.0,21.0,12.42,12.61,12.61,12.88,Apple
1190.0,10.0,20.0,30.0,55.05,55.44,55.54,55.83,ICECREAM
890.0,9.0,18.0,27.0,66.61,66.69,66.88,66.92,Iron
4520.0,13.0,26.0,39.0,67.57,67.57,67.96,68.0,FruitJuice
1910.0,7.0,14.0,21.0,61.0,60.9,60.9,60.8,Water
2750.0,8.0,16.0,24.0,75.43,75.5,75.79,75.79,Meat
2870.0,6.0,12.0,18.0,89.93,90.02,90.02,90.05,Copper
1660.0,10.0,20.0,30.0,28.665,28.715,28.965,29.095,ICECREAM
760.0,12.0,24.0,36.0,39.02,39.08,39.17,39.56,CoolDrink
1140.0,9.0,18.0,27.0,23.45,23.48,23.725,23.815,ICECREAM
1220.0,7.0,14.0,21.0,51.8,52.0,52.0,51.7,Water
1660.0,20.0,40.0,60.0,70.31,70.47,70.72,71.58,ICECREAM
2710.0,6.0,12.0,18.0,60.59,60.79,60.79,60.79,FruitJuice
660.0,18.0,36.0,54.0,75.49,75.75,76.09,76.42,Medicine
10.0,14.0,28.0,42.0,-0.66,-0.6,1.68,1.7,Apple
350.0,20.0,40.0,60.0,60.93,61.14,61.22,61.34,Iron
950.0,13.0,26.0,39.0,41.81,41.89,42.35,42.41,CoolDrink
380.0,11.0,22.0,33.0,68.33,68.35,68.38,68.65,Aluminium
1040.0,17.0,34.0,51.0,49.2,49.5,49.6,49.9,Water
90.0,7.0,14.0,21.0,21.97,22.12,22.12,22.21,ICECREAM
930.0,7.0,14.0,21.0,46.8,47.15,47.15,47.79,ICECREAM
870.0,14.0,28.0,42.0,43.5,43.7,44.1,44.1,Water
2520.0,6.0,12.0,18.0,57.9,58.2,58.2,58.4,Water
2960.0,15.0,30.0,45.0,90.46,90.54,90.94,91.18,Copper
370.0,7.0,14.0,21.0,38.5,38.6,38.6,38.8,Water
480.0,9.0,18.0,27.0,18.71,20.01,20.6,20.91,Apple
1480.0,7.0,14.0,21.0,51.03,51.45,51.45,51.5,CoolDrink
2220.0,9.0,18.0,27.0,64.1,64.1,64.2,64.4,Water
250.0,10.0,20.0,30.0,29.25,29.29,29.38,29.54,CoolDrink
360.0,16.0,32.0,48.0,65.83,66.97,67.08,67.5,Medicine
2520.0,6.0,12.0,18.0,86.61,86.76,86.76,86.8,Copper
900.0,18.0,36.0,54.0,73.04,73.15,73.19,73.59,Aluminium
3980.0,9.0,18.0,27.0,65.6,65.71,65.81,65.91,CoolDrink
1460.0,16.0,32.0,48.0,55.1,55.1,55.5,55.2,Water
890.0,18.0,36.0,54.0,44.2,44.1,44.6,43.0,Water
650.0,11.0,22.0,33.0,31.19,31.3,31.4,31.5,CoolDrink
250.0,19.0,38.0,57.0,63.61,63.78,64.56,65.4,Medicine
180.0,13.0,26.0,39.0,61.0,61.11,62.29,62.58,Medicine
1640.0,12.0,24.0,36.0,69.25,69.84,70.31,70.47,ICECREAM
1900.0,10.0,20.0,30.0,31.635,31.685,31.755,31.9,ICECREAM
2710.0,6.0,12.0,18.0,71.0,70.8,70.8,71.4,Water
2640.0,7.0,14.0,21.0,51.76,51.86,51.86,51.96,CoolDrink
100.0,16.0,32.0,48.0,56.25,58.16,58.35,59.47,Medicine
240.0,13.0,26.0,39.0,7.55,7.64,9.7,9.83,Apple
400.0,5.0,10.0,15.0,39.2,39.6,39.6,39.6,Water
410.0,16.0,32.0,48.0,68.65,68.7,68.72,68.76,Aluminium
950.0,14.0,28.0,42.0,44.3,42.8,43.5,43.8,Water
1290.0,15.0,30.0,45.0,24.79,24.94,25.19,25.315,ICECREAM
1830.0,15.0,30.0,45.0,43.39,43.49,43.7,43.8,CoolDrink
990.0,5.0,10.0,15.0,43.8,43.8,43.5,43.5,Water
330.0,14.0,28.0,42.0,65.46,65.67,65.83,65.83,Medicine
2990.0,14.0,28.0,42.0,92.77,92.82,93.03,93.03,Aluminium
2250.0,18.0,36.0,54.0,85.45,85.86,86.25,86.31,Aluminium
2040.0,11.0,22.0,33.0,78.54,78.58,78.7,78.74,Iron
3260.0,17.0,34.0,51.0,74.2,74.6,74.8,75.3,Water
3060.0,9.0,18.0,27.0,56.1,56.2,56.3,56.41,CoolDrink
2850.0,16.0,32.0,48.0,65.3,65.7,65.9,66.3,Water
40.0,19.0,38.0,57.0,11.03,11.21,11.43,12.22,FruitJuice
1810.0,14.0,28.0,42.0,73.81,74.24,74.46,74.6,ICECREAM
1660.0,13.0,26.0,39.0,61.58,61.89,62.02,62.11,Meat
310.0,6.0,12.0,18.0,28.51,28.85,28.85,28.91,ICECREAM
2350.0,16.0,32.0,48.0,87.64,87.75,87.78,88.25,Aluminium
2110.0,7.0,14.0,21.0,47.5,47.5,47.5,47.5,Water
1890.0,8.0,16.0,24.0,76.94,77.16,77.17,77.17,Iron
3200.0,9.0,18.0,27.0,68.68,68.84,69.06,69.33,FruitJuice
930.0,8.0,16.0,24.0,67.05,67.16,67.2,67.2,Iron
770.0,6.0,12.0,18.0,39.08,39.17,39.17,39.3,CoolDrink
750.0,10.0,20.0,30.0,77.79,78.04,78.47,78.6,Medicine
1660.0,5.0,10.0,15.0,61.58,61.58,61.89,61.89,Meat
1310.0,14.0,28.0,42.0,34.38,35.07,35.55,35.99,FruitJuice
3120.0,9.0,18.0,27.0,81.19,81.3,81.51,81.59,Meat
310.0,20.0,40.0,60.0,65.4,65.46,65.77,65.83,Medicine
4520.0,19.0,38.0,57.0,67.57,67.9,68.0,68.45,FruitJuice
930.0,16.0,32.0,48.0,35.77,35.82,36.1,38.48,Apple
750.0,7.0,14.0,21.0,77.79,78.04,78.04,78.47,Medicine
1910.0,11.0,22.0,33.0,31.685,31.755,31.9,32.035,ICECREAM
430.0,7.0,14.0,21.0,61.47,61.59,61.59,61.63,Iron
480.0,11.0,22.0,33.0,65.1,65.21,65.25,65.27,Copper
1650.0,19.0,38.0,57.0,69.84,70.4,70.66,71.48,ICECREAM
350.0,13.0,26.0,39.0,30.51,30.74,31.14,31.16,CoolDrink
530.0,6.0,12.0,18.0,71.49,71.95,71.95,72.28,Medicine
2320.0,13.0,26.0,39.0,84.94,85.16,85.39,85.49,Copper
20.0,8.0,16.0,24.0,24.73,24.75,24.85,24.85,CoolDrink
3110.0,15.0,30.0,45.0,70.8,71.2,71.5,72.0,Water
1330.0,17.0,34.0,51.0,59.23,60.11,60.53,61.47,ICECREAM
1060.0,8.0,16.0,24.0,44.83,45.03,45.06,45.06,CoolDrink
4780.0,20.0,40.0,60.0,70.38,70.41,70.48,70.48,FruitJuice
1290.0,16.0,32.0,48.0,48.55,48.65,48.78,49.33,CoolDrink
810.0,6.0,12.0,18.0,39.75,39.85,39.85,40.2,CoolDrink
20.0,17.0,34.0,51.0,52.44,52.96,53.19,54.31,Medicine
920.0,16.0,32.0,48.0,84.2,84.2,84.2,84.2,Medicine
2070.0,9.0,18.0,27.0,33.4,33.535,33.61,33.7,ICECREAM
380.0,9.0,18.0,27.0,61.21,61.22,61.26,61.34,Iron
2230.0,5.0,10.0,15.0,84.11,84.24,84.24,84.25,Copper
2280.0,5.0,10.0,15.0,64.9,64.8,64.8,64.9,Water
1850.0,13.0,26.0,39.0,43.74,44.08,44.43,44.5,FruitJuice
890.0,7.0,14.0,21.0,44.2,44.1,44.1,44.1,Water
980.0,16.0,32.0,48.0,21.88,22.19,22.245,22.555,ICECREAM
310.0,13.0,26.0,39.0,27.68,27.78,27.99,28.09,CoolDrink
2420.0,14.0,28.0,42.0,37.64,37.72,37.965,37.965,ICECREAM
640.0,11.0,22.0,33.0,74.36,75.26,75.49,75.7,Medicine
2490.0,7.0,14.0,21.0,86.25,86.26,86.26,86.28,Copper
120.0,17.0,34.0,51.0,65.84,66.05,66.15,66.23,Aluminium
70.0,9.0,18.0,27.0,2.55,2.81,3.25,3.63,Apple
1820.0,8.0,16.0,24.0,63.55,63.61,63.62,63.62,Meat
860.0,7.0,14.0,21.0,26.02,26.11,26.11,26.13,FruitJuice
690.0,10.0,20.0,30.0,68.24,68.3,68.66,68.71,Copper
320.0,10.0,20.0,30.0,15.69,15.85,16.27,16.34,FruitJuice
2230.0,8.0,16.0,24.0,35.22,35.31,35.38,35.38,ICECREAM
2710.0,5.0,10.0,15.0,71.0,70.8,70.8,71.4,Water
2620.0,15.0,30.0,45.0,58.94,59.29,59.37,59.79,FruitJuice
280.0,16.0,32.0,48.0,14.755,14.795,15.02,15.055,ICECREAM
2390.0,5.0,10.0,15.0,88.03,88.25,88.25,88.33,Aluminium
2260.0,6.0,12.0,18.0,69.58,69.58,69.58,69.6,Meat
2260.0,15.0,30.0,45.0,35.635,35.745,36.085,36.34,ICECREAM
20.0,13.0,26.0,39.0,19.81,19.91,20.57,21.05,ICECREAM
1320.0,10.0,20.0,30.0,74.23,74.24,74.34,74.45,Copper
790.0,8.0,16.0,24.0,19.73,19.82,20.165,20.165,ICECREAM
720.0,13.0,26.0,39.0,31.92,32.02,32.23,32.33,CoolDrink
2880.0,17.0,34.0,51.0,77.46,77.61,77.72,77.99,Meat
950.0,19.0,38.0,57.0,44.3,42.3,43.8,43.6,Water
70.0,19.0,38.0,57.0,41.8,42.12,42.18,42.24,Meat
1130.0,7.0,14.0,21.0,23.395,23.45,23.45,23.48,ICECREAM
870.0,5.0,10.0,15.0,26.11,26.11,26.13,26.13,FruitJuice
880.0,14.0,28.0,42.0,81.51,81.53,83.33,84.2,Medicine
900.0,12.0,24.0,36.0,35.26,35.56,35.72,35.78,Apple
2210.0,7.0,14.0,21.0,66.21,66.22,66.22,66.35,CoolDrink
700.0,20.0,40.0,60.0,27.43,27.48,28.62,29.28,Apple
1540.0,17.0,34.0,51.0,51.75,52.0,52.11,52.7,CoolDrink
2190.0,10.0,20.0,30.0,34.73,34.94,35.085,35.15,ICECREAM
530.0,19.0,38.0,57.0,22.15,22.42,22.93,23.67,Apple
530.0,16.0,32.0,48.0,71.49,72.28,72.75,73.1,Medicine
1160.0,9.0,18.0,27.0,72.65,72.73,72.78,73.0,Copper
2180.0,19.0,38.0,57.0,50.25,50.39,51.09,51.73,FruitJuice
40.0,7.0,14.0,21.0,20.48,20.57,20.57,21.05,ICECREAM
930.0,11.0,22.0,33.0,44.6,43.0,44.3,42.8,Water
210.0,18.0,36.0,54.0,43.24,43.59,43.79,43.96,Meat
890.0,17.0,34.0,51.0,35.19,35.56,35.72,35.78,Apple
1680.0,16.0,32.0,48.0,77.57,77.8,77.88,78.09,Copper
3280.0,10.0,20.0,30.0,58.37,58.47,58.58,58.68,CoolDrink
2900.0,10.0,20.0,30.0,47.46,47.95,48.02,48.15,FruitJuice
2720.0,13.0,26.0,39.0,62.5,62.7,63.1,63.3,Water
1550.0,16.0,32.0,48.0,55.9,56.2,56.4,56.8,Water
2100.0,15.0,30.0,45.0,33.7,33.995,34.11,34.31,ICECREAM
1430.0,16.0,32.0,48.0,72.54,72.68,72.75,73.0,Iron
2910.0,20.0,40.0,60.0,66.6,67.0,67.4,67.8,Water
1090.0,14.0,28.0,42.0,29.45,29.64,29.82,29.88,FruitJuice
2350.0,15.0,30.0,45.0,53.45,53.68,53.69,53.91,FruitJuice
310.0,19.0,38.0,57.0,15.54,15.85,16.34,16.63,FruitJuice
890.0,14.0,28.0,42.0,33.67,33.78,33.98,34.09,CoolDrink
2550.0,12.0,24.0,36.0,68.4,68.4,68.2,69.1,Water
250.0,11.0,22.0,33.0,29.25,29.29,29.38,29.54,CoolDrink
1000.0,9.0,18.0,27.0,34.81,34.91,35.02,35.12,CoolDrink
2560.0,7.0,14.0,21.0,87.08,87.14,87.14,87.35,Copper
670.0,17.0,34.0,51.0,20.42,20.71,20.71,20.96,FruitJuice
1840.0,20.0,40.0,60.0,82.17,82.29,82.37,82.57,Aluminium
480.0,9.0,18.0,27.0,29.44,29.54,29.64,29.75,CoolDrink
1210.0,19.0,38.0,57.0,45.86,46.4,46.93,48.56,Apple
2150.0,5.0,10.0,15.0,84.7,84.86,84.86,84.93,Aluminium
250.0,20.0,40.0,60.0,43.79,43.97,44.26,44.86,Meat
1400.0,10.0,20.0,30.0,25.95,26.18,26.275,26.455,ICECREAM
1030.0,10.0,20.0,30.0,41.76,42.28,42.6,42.79,Apple
30.0,14.0,28.0,42.0,34.5,34.5,34.6,34.6,Water
1520.0,14.0,28.0,42.0,79.18,79.19,79.41,79.53,Aluminium
1980.0,13.0,26.0,39.0,83.65,83.66,83.76,83.87,Aluminium
2080.0,17.0,34.0,51.0,49.13,49.47,49.54,49.63,FruitJuice
530.0,17.0,34.0,51.0,62.92,62.98,63.08,63.46,Iron
2350.0,11.0,22.0,33.0,53.45,53.45,53.68,53.69,FruitJuice
130.0,17.0,34.0,51.0,13.43,13.88,13.98,14.3,FruitJuice
270.0,18.0,36.0,54.0,63.67,63.83,63.9,63.92,Copper
1160.0,13.0,26.0,39.0,45.94,46.01,46.78,46.88,CoolDrink
720.0,15.0,30.0,45.0,50.15,50.19,50.79,50.86,Meat
690.0,13.0,26.0,39.0,31.61,31.71,31.92,32.02,CoolDrink
630.0,13.0,26.0,39.0,37.24,37.61,38.28,38.44,ICECREAM
1970.0,6.0,12.0,18.0,66.23,66.28,66.28,66.89,Meat
150.0,9.0,18.0,27.0,30.6,32.6,33.1,33.8,Water
1370.0,17.0,34.0,51.0,60.84,62.14,62.66,63.34,ICECREAM
2290.0,12.0,24.0,36.0,52.28,52.83,52.88,53.07,FruitJuice
2810.0,8.0,16.0,24.0,45.44,45.47,46.25,46.25,FruitJuice
600.0,19.0,38.0,57.0,73.73,74.12,74.36,75.49,Medicine
670.0,12.0,24.0,36.0,26.5,26.79,27.13,27.45,Apple
1720.0,8.0,16.0,24.0,42.25,42.35,42.46,42.46,CoolDrink
1240.0,15.0,30.0,45.0,56.42,56.84,57.84,58.48,ICECREAM
2920.0,11.0,22.0,33.0,92.42,92.47,92.5,92.59,Aluminium
2390.0,13.0,26.0,39.0,39.99,40.05,40.13,40.26,FruitJuice
1590.0,13.0,26.0,39.0,52.7,52.8,53.7,53.84,CoolDrink
3160.0,18.0,36.0,54.0,57.13,57.34,57.54,57.65,CoolDrink
360.0,5.0,10.0,15.0,65.83,65.83,65.83,65.83,Medicine
2730.0,8.0,16.0,24.0,88.98,89.06,89.13,89.13,Copper
1140.0,5.0,10.0,15.0,55.39,55.39,55.52,55.52,Meat
2740.0,17.0,34.0,51.0,75.26,75.5,75.79,76.17,Meat
1660.0,15.0,30.0,45.0,57.8,58.0,58.0,58.1,Water
100.0,20.0,40.0,60.0,3.63,3.93,4.3,5.66,Apple
60.0,8.0,16.0,24.0,12.66,12.72,12.81,12.81,FruitJuice
2110.0,18.0,36.0,54.0,79.17,79.45,79.82,79.84,Iron
